BuffID	BuffDesc	IsSaved	IsRecorded	IsDeleted	IsOverlapped	OverlapTyp	EffectTyp	EffectPara	BuffPriority	BuffSpecialType	ActivateRound	IsDeleteSourceExit
40426	攻击+4	0	1	1	1	1	3	269	3	1		
40427	体力+2	0	1	1	1	1	2	270	3	1		
40428	上阵3个刺客	0	0	0	0		1	11	3			
40429	上阵3个金色刺客	0	0	0	0		1	12	3			
40430	挑选1张锦囊牌	0	0	0	0		28	5	3			
40431	挑选1张锦囊牌2次	0	0	0	0		28	6	3			
40432	变化为等级+1的武将	0	0	0	0		23	1	3			
40433	变化为等级+2的武将	0	0	0	0		23	2	3			
40434	营帐升级消耗的虎符-1	0	0	0	0		31	5	3			
40435	营帐升级消耗的虎符-2	0	0	0	0		31	6	3			
40436	攻击-1	0	1	1	1	1	3	271	3			
40437	体力-1	0	1	1	1	1	2	272	3			
40438	攻击-2	0	1	1	1	1	3	273	3			
40439	体力-2	0	1	1	1	1	2	274	3			
40440	无法攻击	1	1	1	1	1	32	41	3			
40441	无法攻击	1	1	1	1	1	32	42	3			
40442	御策	1	1	1	1	1	12	43	3			
40443	御策	1	1	1	1	1	12	44	3			
40444	额外回合	0	0	0	0		29	1	3			
40445	攻击翻倍	0	1	1	1	1	3	275	3	1		
40446	额外回合	0	0	0	0		29	2	3			
40447	攻击永久翻倍	1	1	1	1	1	3	276	3	1		
40448	挑选1张锦囊	0	0	0	0		28	7	3			
40449	挑选1张锦囊	0	0	0	0		28	8	3			
40450	随机获得一张锦囊	0	0	0	0		6	6	3			
40451	攻击+4	1	1	1	1	1	3	277	3	1		
40452	体力+4	1	1	1	1	1	2	278	3	1		
40453	攻击+8	1	1	1	1	1	3	279	3	1		
40454	体力+8	1	1	1	1	1	2	280	3	1		
40455	挑衅	1	1	1	1	1	16	45	3			
40456	咆哮	1	1	1	1	1	11	46	3			
40457	攻击+3	1	1	1	1	1	3	281	3	1		
40458	体力+3	1	1	1	1	1	2	282	3	1		
40459	挑衅	1	1	1	1	1	16	47	3			
40460	咆哮	1	1	1	1	1	11	48	3			
40461	攻击+6	1	1	1	1	1	3	283	3	1		
40462	体力+6	1	1	1	1	1	2	284	3	1		
40463	每触发过1次当先效果攻击+1	1	1	1	1	1	3	285	3	1		
40464	每触发过1次当先效果体力+1	1	1	1	1	1	2	286	3	1		
40465	每触发过1次当先效果攻击+2	1	1	1	1	1	3	287	3	1		
40466	每触发过1次当先效果体力+2	1	1	1	1	1	2	288	3	1		
40467	免疫伤害添加	0	1	1	1	1	30	49	3			
40468	免疫伤害移除	0	1	1	1	1	30	50	3			
40469	免疫伤害添加	0	1	1	1	1	30	51	3			
40470	免疫伤害移除	0	1	1	1	1	30	52	3			
40471	造成等于攻击力的伤害	0	0	0	0		26	40	3			
40472	御策	1	1	1	1	1	9	53	3			
40473	挑选1张锦囊	0	0	0	0		28	9	3			
40474	御策	1	1	1	1	1	9	54	3			
40475	挑选1张锦囊2次	0	0	0	0		28	10	3			
40476	攻击+3	0	1	1	1	1	3	289	3	1		
40477	体力+3	0	1	1	1	1	2	290	3	1		
40478	攻击+6	0	1	1	1	1	3	291	3	1		
40479	体力+6	0	1	1	1	1	2	292	3	1		
40480	攻击+1	0	1	1	1	1	3	293	3	1		
40481	体力+1	0	1	1	1	1	2	294	3	1		
40482	攻击+2	0	1	1	1	1	3	295	3	1		
40483	体力+2	0	1	1	1	1	2	296	3	1		
40484	攻击-4	0	1	1	1	1	3	297	3	1		
40485	攻击+4	0	1	1	1	1	3	298	3	1		
40486	体力+4	0	1	1	1	1	2	299	3	1		
40487	攻击-8	0	1	1	1	1	3	300	3	1		
40488	攻击+8	0	1	1	1	1	3	301	3	1		
40489	体力+8	0	1	1	1	1	2	302	3	1		
40490	挑衅	1	1	1	1	1	16	55	3			
40491	上阵一个傅佥	0	0	0	0		1	13	3			
40492	挑衅	1	1	1	1	1	16	56	3			
40493	上阵1个金色傅佥	0	0	0	0		1	14	3			
40494	咆哮	1	1	1	1	1	12	57	3			
40495	攻击+1	1	1	1	1	1	3	303	3	1		
40496	体力+1	1	1	1	1	1	2	304	3	1		
40497	咆哮	1	1	1	1	1	12	58	3			
40498	攻击+2	1	1	1	1	1	3	305	3	1		
40499	体力+2	1	1	1	1	1	2	306	3	1		
40500	获得糜夫人攻击	1	1	1	1	1	3	307	3	1		
40501	获得糜夫人体力	1	1	1	1	1	2	308	3	1		
40502	获得糜夫人攻击	1	1	1	1	1	3	309	3	1		
40503	获得糜夫人体力	1	1	1	1	1	2	310	3	1		
40504	获得1张蜀势力武将牌	0	0	0	0		5	7	3			
40505	获得2张蜀势力武将牌	0	0	0	0		5	8	3			
40506	体力+2	1	1	1	1	1	2	311	3	1		
40507	体力+4	1	1	1	1	1	2	312	3	1		
40508	攻击+1	1	1	1	1	1	3	313	3	1		
40509	体力+1	1	1	1	1	1	2	314	3	1		
40510	攻击+2	1	1	1	1	1	3	315	3	1		
40511	体力+2	1	1	1	1	1	2	316	3	1		
40512	上阵1个雷铜	0	0	0	0		1	15	3			
40513	上阵2个雷铜	0	0	0	0		1	16	3			
40514	攻击+1	1	1	1	1	1	3	317	3	1		
40515	体力+1	1	1	1	1	1	2	318	3	1		
40516	攻击+2	1	1	1	1	1	3	319	3	1		
40517	体力+2	1	1	1	1	1	2	320	3	1		
40518	挑衅	1	1	1	1	1	16	59	3			
40519	挑衅	1	1	1	1	1	16	60	3			
40520	攻击永久+2	1	1	1	1	1	3	321	3	1		
40521	体力永久+2	1	1	1	1	1	2	322	3	1		
40522	攻击永久+4	1	1	1	1	1	3	323	3	1		
40523	体力永久+4	1	1	1	1	1	2	324	3	1		
40524	手牌上限+2	0	0	0	0		34	1	3			
40525	获得2倍手牌数攻击	1	1	1	1	1	3	325	3	1		
40526	获得2倍手牌数体力	1	1	1	1	1	2	326	3	1		
40527	手牌上限+4	0	0	0	0		34	2	3			
40528	获得3倍手牌数攻击	1	1	1	1	1	3	327	3	1		
40529	获得3倍手牌数体力	1	1	1	1	1	2	328	3	1		
40530	无法攻击	0	1	1	1	1	32	61	3			
40531	无法攻击	0	1	1	1	1	32	62	3			
40532	移除目标	0	0	0	0		21		3			
40533	获得移除目标攻击	1	1	1	1	1	3	329	3	1		
40534	获得移除目标体力	1	1	1	1	1	2	330	3	1		
40535	移除目标	0	0	0	0		21		3			
40536	获得移除目标攻击	1	1	1	1	1	3	331	3	1		
40537	获得移除目标体力	1	1	1	1	1	2	332	3	1		
40538	咆哮	1	1	1	1	1	11	63	3			
40539	造成等同自身攻击的伤害	0	0	0	0		26	41	3			
40540	咆哮	1	1	1	1	1	11	64	3			
40541	造成等同自身攻击的伤害	0	0	0	0		26	42	3			
40542	移除目标	0	0	0	0		21		3			
40543	获得2张随机武将牌	0	0	0	0		5	9	3			
40544	移除目标	0	0	0	0		21		3			
40545	获得3张随机武将牌	0	0	0	0		5	10	3			
40546	攻击永久+3	1	1	1	1	1	3	333	3	1		
40547	体力永久+2	1	1	1	1	1	2	334	3	1		
40548	攻击永久+6	1	1	1	1	1	3	335	3	1		
40549	体力永久+4	1	1	1	1	1	2	336	3	1		
40550	攻击+2	1	1	1	1	1	3	337	3	1		
40551	体力+2	1	1	1	1	1	2	338	3	1		
40552	攻击+4	1	1	1	1	1	3	339	3	1		
40553	体力+4	1	1	1	1	1	2	340	3	1		
40554	每有一张手牌攻击+2	1	1	1	1	1	3	341	3	1		
40555	每有一张手牌体力+2	1	1	1	1	1	2	342	3	1		
40556	每有一张手牌攻击+4	1	1	1	1	1	3	343	3	1		
40557	每有一张手牌体力+4	1	1	1	1	1	2	344	3	1		
40558	将1张解烦卫置入手牌	0	0	0	0		5	11	3			
40559	将2张解烦卫置入手牌	0	0	0	0		5	12	3			
40560	御策	1	1	1	1	1	9	65	3			
40561	造成等同你手牌数的伤害	0	0	0	0		26	43	3			
40562	御策	1	1	1	1	1	9	66	3			
40563	造成等同你手牌数2倍的伤害	0	0	0	0		26	44	3			
40564	攻击+2	1	1	1	1	1	3	345	3	1		
40565	体力+2	1	1	1	1	1	2	346	3	1		
40566	攻击+4	1	1	1	1	1	3	347	3	1		
40567	体力+4	1	1	1	1	1	2	348	3	1		
40568	移除目标	0	0	0	0		21		3			
40569	将1张锦帆军置入手牌	0	0	0	0		5	13	3			
40570	移除目标	0	0	0	0		21		3			
40571	将2张锦帆军置入手牌	0	0	0	0		5	14	3			
40572	攻击+2	1	1	1	1	1	3	349	3	1		
40573	体力+2	1	1	1	1	1	2	350	3	1		
40574	攻击+4	1	1	1	1	1	3	351	3	1		
40575	体力+4	1	1	1	1	1	2	352	3	1		
40576	将1张刀斧手置入手牌	0	0	0	0		5	15	3			
40577	将2张刀斧手置入手牌	0	0	0	0		5	16	3			
40578	移除目标	0	0	0	0		21		3			
40579	获得3虎符	0	0	0	0		4	18	3			
40580	移除目标	0	0	0	0		21		3			
40581	获得6虎符	0	0	0	0		4	19	3			
40582	攻击永久+3	1	1	1	1	1	3	353	3	1		
40583	体力永久+2	1	1	1	1	1	2	354	3	1		
40584	攻击永久+6	1	1	1	1	1	3	355	3	1		
40585	体力永久+4	1	1	1	1	1	2	356	3	1		
40586	将1张东吴水兵置入手牌	0	0	0	0		5	17	3			
40587	将2张东吴水兵置入手牌	0	0	0	0		5	18	3			
40588	御策	1	1	1	1	1	9	67	3			
40589	御策	1	1	1	1	1	9	68	3			
40590	将1张刀斧手置入手牌	0	0	0	0		5	19	3			
40591	将2张刀斧手置入手牌	0	0	0	0		5	20	3			
40592	免疫伤害添加	0	1	1	1	1	30	69	3			
40593	免疫伤害移除	0	1	1	1	1	30	70	3			
40594	挑衅	1	1	1	1	1	38	71	3			
40595	御策	1	1	1	1	1	37	72	3			
40596	攻击减半（李代桃僵）	1	1	1	1	1	3	357	3			
40597	攻击+1	1	1	1	1	1	3	358	3	1		
40598	体力+1	1	1	1	1	1	2	359	3	1		
40599	攻击+2	1	1	1	1	1	3	360	3	1		
40600	体力+2	1	1	1	1	1	2	361	3	1		
40601	攻击+5	1	1	1	1	1	3	362	3			
40602	攻击+10	1	1	1	1	1	3	363	3			
40603	挑衅	1	1	1	1	1	16	73	3			
40604	挑衅	1	1	1	1	1	16	74	3			
40605	御策	1	1	1	1	1	9	75	3			
40606	御策	1	1	1	1	1	9	76	3			
40607	随机获得2张锦囊	0	0	0	0		6	21	3			
40608	斗转星移（攻击）	1	1	1	1	1	3		3			
40609	斗转星移（体力）	1	1	1	1	1	2		3			
40610	李代桃僵（攻击）	1	1	1	1	1	3		3	1		
40611	体力+8	0	1	1	1	1	2	364	3	1		
40612	免疫伤害添加	1	1	1	1	1	30	77	3			
40613	免疫伤害移除	1	1	1	1	1	30	78	3			
40614	顺劈	1	1	1	1	1	13	79	3			
40615	额外回合	0	0	0	0		29	3	3			
40616	体力+1	0	1	1	1	1	2	365	3	1		
40617	体力+2	0	1	1	1	1	2	366	3	1		
40618	攻击+1	1	1	1	1	1	3	367	3	1		
40619	攻击+2	1	1	1	1	1	3	368	3	1		
40620	挑衅	1	1	1	1	1	16	80	3			
40621	挑衅	1	1	1	1	1	16	81	3			
40622	体力+3	1	1	1	1	1	2	369	3	1		
40623	体力+6	1	1	1	1	1	2	370	3	1		
40624	御策（决讨）	0	1	1	1	1	9	82	3			
40625	体力+3	1	1	1	1	1	2	369	3	1		
40626	再次执行技能	0	0	0	0		27	18	3			
40627	判定必定成功	0	0	0	0		35		3			
40628	锋势	1	1	1	1	1	12	83	3			
40629	锋势	1	1	1	1	1	12	84	3			
410013	获得技能（赤兔）	0	1	1	1	1	8	410013	3			
410014	攻击永久+1（赤兔）	1	1	1	1	1	3	410014	3	1		
410015	体力永久+1（赤兔）	1	1	1	1	1	2	410015	3	1		
410022	攻击+2（惊帆）	0	1	1	1	1	3	410022	3	1		
410031	大宛攻击+1	1	1	1	1	1	3	410031	3	1		
410053	获得技能（绝影）	0	1	1	1	1	8	410053	3			
410054	体力永久+1（绝影）	1	1	1	1	1	2	410054	3	1		
410062	体力+3（爪黄飞电）	0	1	1	1	1	2	410062	3	1		
410071	骅骝攻击+2	1	1	1	1	1	3	410071	3	1		
410072	骅骝体力+2	1	1	1	1	1	2	410072	3	1		
410122	攻击-2（灰影）	0	1	1	1	1	3	410122	3			
410123	体力-2（灰影）	0	1	1	1	1	2	410123	3			
410124	攻击+2（灰影）	0	1	1	1	1	3	410124	3	1		
410125	体力+2（灰影）	0	1	1	1	1	2	410125	3	1		
420012	诸葛连弩咆哮	0	1	1	1	1	11	420012	3			
420023	获得技能（寒冰剑）	0	1	1	1	1	8	420023	3			
420024	攻击减半寒冰剑	0	1	1	1	1	3	420024	3			
420033	获得技能青龙刀	0	1	1	1	1	8	420033	3			
420034	青龙刀额外回合锁目标	0	0	0	0		29	420034	3			
420051	贯石斧攻击+1	1	1	1	1	1	3	420051	3			
420061	方天横扫	1	1	1	0		13	420061	3			
420072	造成6点伤害	0	0	0	0		26	420072	3			
420093	三尖两刃刀获得技能	0	1	1	1	1	8	420093	3			
420094	造成2点伤害	0	0	0	0		26	420094	3			
420102	造成1点伤害	0	0	0	0		26	420102	3			
420103	攻击永久+3	1	1	1	1	1	3	420103	3			
420104	体力永久+3	1	1	1	1	1	2	420104	3			
420122	攻击+8（双铁戟）	0	1	1	1	1	3	420122	3			
420123	体力+8（双铁戟）	0	1	1	1	1	2	420123	3			
420133	麒麟弓	0	1	1	1	1	40	420133	3			
420134	造成攻击力伤害	0	0	0	0		26	420134	3			
430064	获得技能	0	1	1	1	1	8	430064	3			
430065	获得技能	0	1	1	1	1	8	430065	3			
430066	受到伤害减半添加	0	1	1	0		39	430066	3			
430067	受到伤害减半移除	0	1	1	0		39	430067	3			
430083	获得技能	0	1	1	1	1	8	430083	3			
430084	攻击-4	0	1	1	1	1	3	430084	3			
430091	攻击变1	0	1	1	1	1	3	430091	3			
430103	获得技能430102	0	1	1	1	1	8	430103	3			
430104	攻击-6	0	1	1	1	1	3	430104	3			
430123	体力+8	0	1	1	1	1	2	430123	3			
430124	技能得失	0	1	1	1	1	8	430124	3			
430125	体力+2	0	1	1	1	1	2	430125	3			
2011012	将1张刀斧手置入手牌	0	0	0	0		5	2011012	3			
2012012	将2张刀斧手置入手牌	0	0	0	0		5	2012012	3			
2011022	攻击+1	1	1	1	1	1	3	2011022	3			
2012022	攻击+2	1	1	1	1	1	3	2012022	3			
2011032	攻击永久+1	1	1	1	1	1	3	2011032	3			
2011033	体力永久+1	1	1	1	1	1	2	2011033	3			
2012032	攻击永久+2	1	1	1	1	1	3	2012032	3			
2012033	体力永久+2	1	1	1	1	1	2	2012033	3			
2011042	移除目标	0	0	0	0		21		3			
2011043	获得锦帆军	0	0	0	0		5	2011043	3			
2012042	移除目标	0	0	0	0		21		3			
2012043	获得2张锦帆军	0	0	0	0		5	2012043	3			
2011052	获得攻击最高手牌攻击	0	1	1	1	1	3	2011052	3			
2011053	获得攻击最高手牌体力	0	1	1	1	1	2	2011053	3			
2012052	获得攻击最高手牌攻击	0	1	1	1	1	3	2012052	3			
2012053	获得攻击最高手牌体力	0	1	1	1	1	2	2012053	3			
2011062	移除目标	0	0	0	0		21		3			
2011063	获得一张吴	0	0	0	0		5	2011063	3			
2011064	攻击+2	0	1	1	1	1	3	2011064	3			
2011065	体力+2	0	1	1	1	1	2	2011065	3			
2012062	移除目标	0	0	0	0		21		3			
2012063	获得2张吴	0	0	0	0		5	2012063	3			
2012064	攻击+4	0	1	1	1	1	3	2012064	3			
2012065	体力+4	0	1	1	1	1	2	2012065	3			
2011072	攻击+2	1	1	1	1	1	3	2011072	3			
2011073	体力+3	1	1	1	1	1	2	2011073	3			
2012072	攻击+4	1	1	1	1	1	3	2012072	3			
2012073	体力+6	1	1	1	1	1	2	2012073	3			
2011083	受到1点伤害	0	0	0	0		26	2011083	3			
2011084	攻击永久+1	1	1	1	1	1	3	2011084	3			
2011085	体力永久+1	1	1	1	1	1	2	2011085	3			
2012083	受到1点伤害	0	0	0	0		26	2012083	3			
2012084	攻击永久+2	1	1	1	1	1	3	2012084	3			
2012085	体力永久+2	1	1	1	1	1	2	2012085	3			
2011092	攻击+2	1	1	1	1	1	3	2011092	3			
2011093	体力+2	1	1	1	1	1	2	2011093	3			
2012092	攻击+4	1	1	1	1	1	3	2012092	3			
2012093	体力+4	1	1	1	1	1	2	2012093	3			
2011102	获得解烦卫	0	0	0	0		5	2011102	3			
2012103	获得2张解烦卫	0	0	0	0		5	2012103	3			
2011112	回到手牌	0	0	0	0		36	2011112	3			
2011113	攻击永久+2	1	1	1	1	1	3	2011113	3			
2011114	体力永久+2	1	1	1	1	1	2	2011114	3			
2012112	回到手牌	0	0	0	0		36	2012112	3			
2012113	攻击永久+4	1	1	1	1	1	3	2012113	3			
2012114	体力永久+4	1	1	1	1	1	2	2012114	3			
2011122	攻击永久+4	1	1	1	1	1	3	2011122	3			
2011123	体力永久+4	1	1	1	1	1	2	2011123	3			
2012122	攻击永久+8	1	1	1	1	1	3	2012122	3			
2012123	体力永久+8	1	1	1	1	1	2	2012123	3			
2011133	御策	1	1	1	1	1	9	2011133	3			
2011134	手牌数伤害	0	0	0	0		26	2011134	3			
2012133	御策	1	1	1	1	1	9	2012133	3			
2012134	手牌数伤害	0	0	0	0		26	2012134	3			
2011142	手牌上限+1	0	0	0	0		34	2011142	3			
2011143	获得手牌数攻击	1	1	1	1	1	3	2011143	3			
2011144	获得手牌数体力	1	1	1	1	1	2	2011144	3			
2012142	手牌上限+2	0	0	0	0		34	2012142	3			
2012143	获得手牌数攻击	1	1	1	1	1	3	2012143	3			
2012144	获得手牌数体力	1	1	1	1	1	2	2012144	3			
2011152	移除目标	0	0	0	0		21		3			
2011153	获得1张吴	0	0	0	0		5	2011153	3			
2012152	移除目标	0	0	0	0		21		3			
2012153	获得2张吴	0	0	0	0		5	2012153	3			
2011163	咆哮	1	1	1	1	1	11	2011163	3			
2011164	造成攻击力伤害	0	0	0	0		26	2011164	3			
2012163	咆哮	1	1	1	1	1	11	2012163	3			
2012164	造成攻击力伤害	0	0	0	0		26	2012164	3			
2011172	无法攻击	0	1	1	0		32	2011172	3			
2012172	无法攻击	0	1	1	0		32	2012172	3			
2011182	获得手牌全体攻击	0	1	1	1	1	3	2011182	3			
2011183	获得手牌全体体力	0	1	1	1	1	2	2011183	3			
2012182	获得手牌全体攻击	0	1	1	1	1	3	2012182	3			
2012183	获得手牌全体体力	0	1	1	1	1	2	2012183	3			
2011192	移除目标	0	0	0	0		21		3			
2011193	攻击+8	1	1	1	1	1	3	2011193	3			
2011194	体力+8	1	1	1	1	1	2	2011194	3			
2012192	移除目标	0	0	0	0		21		3			
2012193	攻击+16	1	1	1	1	1	3	2012193	3			
2012194	体力+16	1	1	1	1	1	2	2012194	3			
2011212	挑衅	1	1	1	0		16	2011212	3			
2011213	御策	1	1	1	1	1	9	2011213	3			
2012212	挑衅	1	1	1	0		16	2012212	3			
2012213	御策	1	1	1	1	1	9	2012213	3			
2011223	免疫伤害添加	0	1	1	1	1	30	2011223	3			
2011224	免疫伤害移除	0	1	1	1	1	30	2011224	3			
2012223	免疫伤害添加	0	1	1	1	1	30	2012223	3			
2012224	免疫伤害移除	0	1	1	1	1	30	2012224	3			
2021012	攻击永久+1	1	1	1	1	1	3	2021012	3			
2022012	攻击永久+2	1	1	1	1	1	3	2022012	3			
2021022	造成2点伤害	0	0	0	0		26	2021022	3			
2022022	造成4点伤害	0	0	0	0		26	2022022	3			
2021032	体力+1	0	1	1	1	1	2	2021032	3			
2022032	体力+2	0	1	1	1	1	2	2022032	3			
2021042	上阵1个近卫	0	0	0	0		1	2021042	3			
2022042	上阵1个金色近卫	0	0	0	0		1	2022042	3			
2021052	体力永久+1	1	1	1	1	1	2	2021052	3			
2022052	体力永久+2	1	1	1	1	1	2	2022052	3			
2021062	攻击+2	0	1	1	1	1	3	2021062	3			
2021063	体力+3	0	1	1	1	1	2	2021063	3			
2022062	攻击+4	0	1	1	1	1	3	2022062	3			
2022063	体力+6	0	1	1	1	1	2	2022063	3			
2021072	攻击+1	0	1	1	1	1	3	2021072	3			
2021073	体力+2	0	1	1	1	1	2	2021073	3			
2022072	攻击+2	0	1	1	1	1	3	2022072	3			
2022073	体力+4	0	1	1	1	1	2	2022073	3			
2021082	攻击+1	0	1	1	1	1	3	2021082	3			
2021083	体力+1	0	1	1	1	1	2	2021083	3			
2022082	攻击+2	0	1	1	1	1	3	2022082	3			
2022083	体力+2	0	1	1	1	1	2	2022083	3			
2021093	攻击永久+2	1	1	1	1	1	3	2021093	3			
2021094	体力永久+1	1	1	1	1	1	2	2021094	3			
2021095	体力永久+2	1	1	1	1	1	2	2021095	3			
2022093	攻击永久+4	1	1	1	1	1	3	2022093	3			
2022094	体力永久+2	1	1	1	1	1	2	2022094	3			
2022095	体力永久+4	1	1	1	1	1	2	2022095	3			
2021102	攻击永久+4	1	1	1	1	1	3	2021102	3			
2021103	体力永久+5	1	1	1	1	1	2	2021103	3			
2022102	攻击永久+8	1	1	1	1	1	3	2022102	3			
2022103	体力永久+10	1	1	1	1	1	2	2022103	3			
2021112	获得2虎符	0	0	0	0		4	2021112	3			
2022112	获得4虎符	0	0	0	0		4	2022112	3			
2021122	攻击永久+2	1	1	1	1	1	3	2021122	3			
2021123	体力永久+2	1	1	1	1	1	2	2021123	3			
2021124	再次执行技能	0	0	0	0		27	2021124	3			
2022122	攻击永久+4	1	1	1	1	1	3	2022122	3			
2022123	体力永久+4	1	1	1	1	1	2	2022123	3			
2022124	再次执行技能	0	0	0	0		27	2022124	3			
2021132	随机1张锦囊	0	0	0	0		6	2021132	3			
2022132	随机2张锦囊	0	0	0	0		6	2022132	3			
2021142	攻击+2	0	1	1	1	1	3	2021142	3			
2021143	体力+3	0	1	1	1	1	2	2021143	3			
2022142	攻击+4	0	1	1	1	1	3	2022142	3			
2022143	体力+6	0	1	1	1	1	2	2022143	3			
2021153	挑衅	1	1	1	0		16	2021153	3			
2021154	造成1点伤害	0	0	0	0		26	2021154	3			
2022153	挑衅	1	1	1	0		16	2022153	3			
2022154	造成1点伤害	0	0	0	0		26	2022154	3			
2021162	攻击-2	0	1	1	1	1	3	2021162	3			
2021163	体力-2	0	1	1	1	1	2	2021163	3			
2021164	攻击永久+2	1	1	1	1	1	3	2021164	3			
2021165	体力永久+3	1	1	1	1	1	2	2021165	3			
2022162	攻击-2	0	1	1	1	1	3	2022162	3			
2022163	体力-2	0	1	1	1	1	2	2022163	3			
2022164	攻击永久+4	1	1	1	1	1	3	2022164	3			
2022165	体力永久+6	1	1	1	1	1	2	2022165	3			
2021172	攻击永久+1	1	1	1	1	1	3	2021172	3			
2021173	体力永久+1	1	1	1	1	1	2	2021173	3			
2022172	攻击永久+2	1	1	1	1	1	3	2022172	3			
2022173	体力永久+2	1	1	1	1	1	2	2022173	3			
2021182	判定成功	0	0	0	0		35		3			
2022183	判定成功	0	0	0	0		35		3			
2022184	攻击永久+2	1	1	1	1	1	3	2022184	3			
2022185	体力永久+2	1	1	1	1	1	2	2022185	3			
2021192	攻击永久+1	1	1	1	1	1	3	2021192	3			
2021193	体力永久+2	1	1	1	1	1	2	2021193	3			
2022192	攻击永久+2	1	1	1	1	1	3	2022192	3			
2022193	体力永久+4	1	1	1	1	1	2	2022193	3			
2021202	挑衅	1	1	1	0		16	2021202	3			
2022202	挑衅	1	1	1	0		16	2022202	3			
2021212	攻击+2	0	1	1	1	1	3	2021212	3			
2022212	攻击+4	0	1	1	1	1	3	2022212	3			
2021222	造成1点伤害	0	0	0	0		26	2021222	3			
2021223	攻击+3	0	1	1	1	1	3	2021223	3			
2021224	体力+1	0	1	1	1	1	2	2021224	3			
2022222	造成1点伤害	0	0	0	0		26	2022222	3			
2022223	攻击+6	0	1	1	1	1	3	2022223	3			
2022224	体力+2	0	1	1	1	1	2	2022224	3			
2031012	升级消耗-1	0	0	0	0		31	2031012	3			
2032012	升级消耗-2	0	0	0	0		31	2032012	3			
2031022	攻击-1	0	1	1	1	1	3	2031022	3			
2031023	体力-1	0	1	1	1	1	2	2031023	3			
2032022	攻击-2	0	1	1	1	1	3	2032022	3			
2032023	体力-2	0	1	1	1	1	2	2032023	3			
2031032	上阵3个刺客	0	0	0	0		1	2031032	3			
2032032	上阵3个金色刺客	0	0	0	0		1	2032032	3			
2031042	升级消耗-1	0	0	0	0		31	2031042	3			
2032042	升级消耗-2	0	0	0	0		31	2032042	3			
2031052	挑选1张锦囊	0	0	0	0		28	2031052	3			
2032052	挑选1张锦囊2次	0	0	0	0		28	2032052	3			
2031063	御策	1	1	1	1	1	9	2031063	3			
2031064	陈登获得御策	0	1	1	1	1	9	2031064	3			
2032063	御策	1	1	1	1	1	9	2032063	3			
2032064	陈登获得御策	0	1	1	1	1	9	2032064	3			
2031072	挑衅	1	1	1	0		16	2031072	3			
2031073	攻击+1	0	1	1	1	1	3	2031073	3			
2031074	体力+2	0	1	1	1	1	2	2031074	3			
2032072	挑衅	1	1	1	0		16	2032072	3			
2032073	攻击+2	0	1	1	1	1	3	2032073	3			
2032074	体力+4	0	1	1	1	1	2	2032074	3			
2031083	挑衅	1	1	1	0		16	2031083	3			
2031084	攻击+1	0	1	1	1	1	3	2031084	3			
2032083	挑衅	1	1	1	0		16	2032083	3			
2032084	攻击+2	0	1	1	1	1	3	2032084	3			
2031092	攻击-8	0	1	1	1	1	3	2031092	3			
2032092	攻击-16	0	1	1	1	1	3	2032092	3			
2031103	挑衅	1	1	1	0		16	2031103	3			
2031104	攻击+2	0	1	1	1	1	3	2031104	3			
2031105	体力+3	0	1	1	1	1	2	2031105	3			
2032103	挑衅	1	1	1	0		16	2032103	3			
2032104	攻击+4	0	1	1	1	1	3	2032104	3			
2032105	体力+6	0	1	1	1	1	2	2032105	3			
2031112	变化星级+1	0	0	0	0		23	2031112	3			
2032112	变化星级+2	0	0	0	0		23	2032112	3			
2031122	攻击+3	0	1	1	1	1	3	2031122	3			
2031123	体力+3	0	1	1	1	1	2	2031123	3			
2032122	攻击+6	0	1	1	1	1	3	2032122	3			
2032123	体力+6	0	1	1	1	1	2	2032123	3			
2031132	体力变为1	0	1	1	1	1	2	2031132	3			
2032132	体力变为1	0	1	1	1	1	2	2032132	3			
2031142	攻击-3	0	1	1	1	1	3	2031142	3			
2031143	体力-3	0	1	1	1	1	2	2031143	3			
2031144	攻击+3	0	1	1	1	1	3	2031144	3			
2031145	体力+3	0	1	1	1	1	2	2031145	3			
2032142	攻击-6	0	1	1	1	1	3	2032142	3			
2032143	体力-6	0	1	1	1	1	2	2032143	3			
2032144	攻击+6	0	1	1	1	1	3	2032144	3			
2032145	体力+6	0	1	1	1	1	2	2032145	3			
2031152	攻击+3	0	1	1	1	1	3	2031152	3			
2031153	体力+3	0	1	1	1	1	2	2031153	3			
2031155	挑衅	1	1	1	0		16	2031155	3			
2032152	攻击+6	0	1	1	1	1	3	2032152	3			
2032153	体力+6	0	1	1	1	1	2	2032153	3			
2032155	挑衅	1	1	1	0		16	2032155	3			
2031162	体力+12	0	1	1	1	1	2	2031162	3			
2032162	体力+24	0	1	1	1	1	2	2032162	3			
2031172	触发1次招募结束	0	0	0	0		27	2031172	3			
2032172	触发2次招募结束	0	0	0	0		27	2032172	3			
2031182	触发1次招募结束	0	0	0	0		27	2031182	3			
2032182	触发2次招募结束	0	0	0	0		27	2032182	3			
2031192	触发1次遗计	0	0	0	0		27	2031192	3			
2032192	触发2次遗计	0	0	0	0		27	2032192	3			
2031202	挑选1张等级6的锦囊	0	0	0	0		28	2031202	3			
2032202	挑选1张等级6的锦囊2次	0	0	0	0		28	2032202	3			
2031214	免疫伤害添加	0	1	1	0		30	2031214	3			
2031215	免疫伤害移除	0	1	1	0		30	2031215	3			
