ChessID	ChessName	ChessType	MinionType	Gender	ChessRank	DefaultATK	DefaultDEF	ChessSkill	DefaultSkin	ChessSkillDesc	IsShop	RelateUpgradeChessID	SeasonID	IsAvailable	IsInRandomPool	UpgradDialogSoundEffect	ChessStrategy	IsWildCard	ChessSkillSecondDesc	ChessSpecialType	IsSpecialExclusiveChess	ChessScore	ChessRookieType	ChessTag	BroadcastDialog	GodChessType
205102	王子服	2	6	1	1	3	3	[2051021]	wangzifu	挑衅	1	205202	1	1	1	['wangzifu']										
205202	王子服	1	6	1	1	6	6	[2052021]	wangzifu	挑衅	0		1	1	0	['wangzifu']										
205103	穆顺	2	6	1	2	4	2	[2051031]	mushun	破军：永久获得+1/+1	1	205203	1	1	1	['mushun']										
205203	穆顺	1	6	1	2	8	4	[2052031]	mushun	破军：永久获得+2/+2	0		1	1	0	['mushun']										
205104	杨彪	2	6	1	3	4	3	[2051041]	yangbiao	当先：使其他汉势力友方获得+2/+1	1	205204	1	1	1	['yangbiao']										
205204	杨彪	1	6	1	3	8	6	[2052041]	yangbiao	当先：使其他汉势力友方获得+4/+2	0		1	1	0	['yangbiao']										
205105	伏皇后	2	6	2	2	2	4	[2051051]	fuhuanghou	汉势力友方攻击时，使其获得攻击+3	1	205205	1	1	1	['fuhuanghou']										
205205	伏皇后	1	6	2	2	4	8	[2052051]	fuhuanghou	汉势力友方攻击时，使其获得攻击+6	0		1	1	0	['fuhuanghou']										
205106	伏完	2	6	1	2	3	3	[2051061]	fuwan	遣散后，额外获得2枚虎符	1	205206	1	1	1	['fuwan']										
205206	伏完	1	6	1	2	6	6	[2052061]	fuwan	遣散后，额外获得4枚虎符	0		1	1	0	['fuwan']										
205107	吉平	2	6	1	3	4	3	[2051071, 2051072]	jiping	御策。破军：获得1枚虎符	1	205207	1	1	1	['jiping']										
205207	吉平	1	6	1	3	8	6	[2052071, 2052072]	jiping	御策。破军：获得2枚虎符	0		1	1	0	['jiping']										
205108	刘繇	2	6	1	3	3	3	[2051081]	liuyao	战斗开始时，使全体汉势力友方获得破军：永久+2/+1	1	205208	1	1	1	['liuyao']										
205208	刘繇	1	6	1	3	6	6	[2052081]	liuyao	战斗开始时，使全体汉势力友方获得破军：永久+4/+2	0		1	1	0	['liuyao']										
205109	曹节	2	6	2	6	4	8	[2051091]	caojie	招募武将后，使随机2个汉势力友方获得+2/+2	1	205209	1	1	1	['caojie']										
205209	曹节	1	6	2	6	8	16	[2052091]	caojie	招募武将后，使随机2个汉势力友方获得+4/+4	0		1	1	0	['caojie']										
205110	何进	2	6	1	4	4	4	[2051101]	hejin	战斗开始时，触发相邻友方的破军效果	1	205210	1	1	1	['hejin']										
205210	何进	1	6	1	4	8	8	[2052101]	hejin	战斗开始时，触发相邻友方的破军效果2次	0		1	1	0	['hejin']										
205111	王荣	2	6	2	3	3	2	[2051111, 2051112]	wangrong	当先，遗计：获得1枚虎符	1	205211	1	1	1	['wangrong']										
205211	王荣	1	6	2	3	6	4	[2052111, 2052112]	wangrong	当先，遗计：获得2枚虎符	0		1	1	0	['wangrong']										
205112	朱儁	2	6	1	4	2	8	[2051121, 2051122]	zhujun	咆哮。攻击时，使全体汉势力友方获得+2/+2	1	205212	1	1	1	['zhujun']										
205212	朱儁	1	6	1	4	4	16	[2052121, 2052122]	zhujun	咆哮。攻击时，使全体汉势力友方获得+4/+4	0		1	1	0	['zhujun']										
205113	董承	2	6	1	6	8	8	[2051131]	dongcheng	当先：本局游戏每触发过1次破军效果，获得+2/+1	1	205213	1	1	1	['dongcheng']			（已触发次数：<font style='color:#de7904;'>{1}</font>）							
205213	董承	1	6	1	6	16	16	[2052131]	dongcheng	当先：本局游戏每触发过1次破军效果，获得+4/+2	0		1	1	0	['dongcheng']			（已触发次数：<font style='color:#de7904;'>{1}</font>）							
205114	皇甫嵩	2	6	1	5	7	7	[2051141, 2051142, 2051143]	huangfusong	咆哮。御策。破军：永久获得+3/+3	1	205214	1	1	1	['huangfusong']										
205214	皇甫嵩	1	6	1	5	14	14	[2052141, 2052142, 2052143]	huangfusong	咆哮。御策。破军：永久获得+6/+6	0		1	1	0	['huangfusong']										
205115	王允	2	6	1	4	5	4	[2051151, 2051152]	wangyun	御策。破军：获得1张随机锦囊牌	1	205215	1	1	1	['wangyun']										
205215	王允	1	6	1	4	10	8	[2052151, 2052152]	wangyun	御策。破军：获得2张随机锦囊牌	0		1	1	0	['wangyun']										
205116	赵忠	2	6	1	4	5	5	[2051161]	zhaozhong	招募阶段获得虎符后，获得+1/+1	1	205216	1	1	1	['zhaozhong']										
205216	赵忠	1	6	1	4	10	10	[2052161]	zhaozhong	招募阶段获得虎符后，获得+2/+2	0		1	1	0	['zhaozhong']										
205117	何太后	2	6	2	6	3	10	[2051171]	hetaihou	友方攻击时，先触发其破军效果1次	1	205217	1	1	1	['hetaihou']										
205217	何太后	1	6	2	6	6	20	[2052171]	hetaihou	友方攻击时，先触发其破军效果2次	0		1	1	0	['hetaihou']										
205118	万年公主	2	6	2	5	3	7	[2051181]	wanniangongzhu	友方触发破军效果后，使全体友方永久获得+1/+1	1	205218	1	1	1	['wanniangongzhu']										
205218	万年公主	1	6	2	5	6	14	[2052181]	wanniangongzhu	友方触发破军效果后，使全体友方永久获得+2/+2	0		1	1	0	['wanniangongzhu']										
205119	张让	2	6	1	5	6	6	[2051191]	zhangrang	你招募汉势力武将后，获得1枚虎符	1	205219	1	1	1	['zhangrang']										
205219	张让	1	6	1	5	12	12	[2052191]	zhangrang	你招募汉势力武将后，获得2枚虎符	0		1	1	0	['zhangrang']										
206101	波才	2	5	1	1	2	1	[2061011]	bocai	遗计：对随机敌方造成3点伤害	1	206201	1	1	1	['bocai']	推荐：死亡时可以和对手同归于尽									
206201	波才	1	5	1	1	4	2	[2062011]	bocai	遗计：对随机敌方造成3点伤害2次	0		1	1	0	['bocai']										
206102	邓茂	2	5	1	1	2	1	[2061021]	dengmao	遗计：上阵1个黄巾兵	1	206202	1	1	1	['dengmao']										
206202	邓茂	1	5	1	1	4	2	[2062021]	dengmao	遗计：上阵1个金色黄巾兵	0		1	1	0	['dengmao']										
206103	程远志	2	5	1	2	2	2	[2061031]	chengyuanzhi	友方阵亡时，获得+1/+2	1	206203	1	1	1	['chengyuanzhi']										
206203	程远志	1	5	1	2	4	4	[2062031]	chengyuanzhi	友方阵亡时，获得+2/+4	0		1	1	0	['chengyuanzhi']										
206104	眭固	2	5	1	2	1	2	[2061041]	suigu	上阵黄巾势力友方后，永久获得+1/+1	1	206204	1	1	1	['suigu']										
206204	眭固	1	5	1	2	2	4	[2062041]	suigu	上阵黄巾势力友方后，永久获得+2/+2	0		1	1	0	['suigu']										
206105	严政	2	5	1	2	2	2	[2061051]	yanzheng	遗计：使你的黄巾兵永久获得攻击+1，并上阵1个黄巾兵	1	206205	1	1	1	['yanzheng']										
206205	严政	1	5	1	2	4	4	[2062051]	yanzheng	遗计：使你的黄巾兵永久获得攻击+2，并上阵1个金色黄巾兵	0		1	1	0	['yanzheng']										
206106	白绕	2	5	1	3	4	4	[2061061]	bairao	当先：使你的黄巾兵获得+2/+2	1	206206	1	1	1	['bairao']										
206206	白绕	1	5	1	3	8	8	[2062061]	bairao	当先：使你的黄巾兵获得+4/+4	0		1	1	0	['bairao']										
206107	何曼	2	5	1	3	4	2	[2061071]	heman	攻击时，先触发右侧友方的遗计效果1次	1	206207	1	1	1	['heman']										
206207	何曼	1	5	1	3	8	4	[2062071]	heman	攻击时，先触发右侧友方的遗计效果2次	0		1	1	0	['heman']										
206108	陶升	2	5	1	3	3	4	[2061081]	taosheng	战斗中上阵友方后，使自身两侧友方永久获得+1/+2	1	206208	1	1	1	['taosheng']										
206208	陶升	1	5	1	3	6	8	[2062081]	taosheng	战斗中上阵友方后，使自身两侧友方永久获得+2/+4	0		1	1	0	['taosheng']										
206109	张梁	2	5	1	3	1	3	[2061091]	zhangliang	战斗中友方阵亡后，对随机敌方造成3点伤害	1	206209	1	1	1	['zhangliang']										
206209	张梁	1	5	1	3	2	6	[2062091]	zhangliang	战斗中友方阵亡后，对随机敌方造成3点伤害2次	0		1	1	0	['zhangliang']										
206110	刘辟	2	5	1	4	5	5	[2061101]	liupi	招募结束时，使你的黄巾兵获得+2/+2	1	206210	1	1	1	['liupi']										
206210	刘辟	1	5	1	4	10	10	[2062101]	liupi	招募结束时，使你的黄巾兵获得+4/+4	0		1	1	0	['liupi']										
206111	裴元绍	2	5	1	4	4	4	[2061111]	peiyuanshao	当先：使1个友方获得遗计：上阵1个黄巾兵	1	206211	1	1	1	['peiyuanshao']										
206211	裴元绍	1	5	1	4	8	8	[2062111]	peiyuanshao	当先：使1个友方获得遗计：上阵1个金色黄巾兵	0		1	1	0	['peiyuanshao']										
206112	张闿	2	5	1	4	4	2	[2061121]	zhangkai	遗计：对全体敌方造成3点伤害	1	206212	1	1	1	['zhangkai']										
206212	张闿	1	5	1	4	8	4	[2062121]	zhangkai	遗计：对全体敌方造成3点伤害2次	0		1	1	0	['zhangkai']										
206113	张燕	2	5	1	4	4	2	[2061137, 2061133]	zhangyan	挑衅。遗计：使全体黄巾势力友方永久获得+3/+1	1	206213	1	1	1	['zhangyan']										
206213	张燕	1	5	1	4	8	4	[2062137, 2062133]	zhangyan	挑衅。遗计：使全体黄巾势力友方永久获得+6/+2	0		1	1	0	['zhangyan']										
206114	卜巳	2	5	1	5	4	4	[2061141, 2061142]	busi	当先，遗计：使你的黄巾兵永久获得+2/+1	1	206214	1	1	1	['busi']										
206214	卜巳	1	5	1	5	8	8	[2062141, 2062142]	busi	当先，遗计：使你的黄巾兵永久获得+4/+2	0		1	1	0	['busi']										
206115	于毒	2	5	1	5	2	5	[2061151]	yudu	友方攻击时，先触发其遗计效果1次	1	206215	1	1	1	['yudu']										
206215	于毒	1	5	1	5	4	10	[2062151]	yudu	友方攻击时，先触发其遗计效果2次	0		1	1	0	['yudu']										
206116	张曼成	2	5	1	5	6	8	[2061161, 2061162]	zhangmancheng	咆哮。黄巾势力友方造成伤害时，自身永久获得+1/+1	1	206216	1	1	1	['zhangmancheng']										
206216	张曼成	1	5	1	5	12	16	[2062161, 2062162]	zhangmancheng	咆哮。黄巾势力友方造成伤害时，自身永久获得+2/+2	0		1	1	0	['zhangmancheng']										
206117	张宝	2	5	1	6	4	6	[2061171]	zhangbao	战斗开始时，使全体黄巾势力友方获得遗计：上阵1个黄巾兵	1	206217	1	1	1	['zhangbao']										
206217	张宝	1	5	1	6	8	12	[2062171]	zhangbao	战斗开始时，使全体黄巾势力友方获得遗计：上阵1个金色黄巾兵	0		1	1	0	['zhangbao']										
206118	张楚	2	5	2	6	8	8	[2061181]	zhangchu	战斗中上阵友方后，使全体友方永久获得+3/+3	1	206218	1	1	1	['zhangchu']										
206218	张楚	1	5	2	6	16	16	[2062181]	zhangchu	战斗中上阵友方后，使全体友方永久获得+6/+6	0		1	1	0	['zhangchu']										
206119	张宁	2	5	2	6	8	8	[2061192]	zhangning	战斗中上阵友方后，对1个随机敌方造成自身攻击的伤害	1	206219	1	1	1	['zhangning']										
206219	张宁	1	5	2	6	16	16	[2062192]	zhangning	战斗中上阵友方后，对2个随机敌方造成自身攻击的伤害	0		1	1	0	['zhangning']										
206120	黄巾兵	2	5	1	1	1	1		huangjinbing		0	206220	1	1	0	['huangjinbing']										
206220	黄巾兵	1	5	1	1	2	2		huangjinbing		0		1	1	0	['huangjinbing']										
20201011	吴兰	2	2	1	1	2	1	[10111]	wulan	当先：上阵1个雷铜	1	20201012	2	1	1	['wulan']										
20201012	吴兰	1	2	1	1	4	2	[10121]	wulan	当先：上阵2个雷铜	0		2	1	0	['wulan']										
20201021	张星彩	2	2	2	1	2	2	[10211]	zhangxingcai	咆哮	1	20201022	2	1	1	['zhangxingcai']										
20201022	张星彩	1	2	2	1	4	4	[10221]	zhangxingcai	咆哮	0		2	1	0	['zhangxingcai']										
20201031	关羽	2	2	1	2	2	4	[10311]	guanyu_02	攻击时，攻击翻倍	1	20201032	2	1	1	['guanyu']										
20201032	关羽	1	2	1	2	4	8	[10321]	guanyu_02	攻击时，攻击变为3倍	0		2	1	0	['guanyu']										
20201041	糜竺	2	2	1	2	2	2	[10411]	mizhu_02	当先：使一个友方获得+2/+2	1	20201042	2	1	1	['mizhu']										
20201042	糜竺	1	2	1	2	4	4	[10421]	mizhu_02	当先：使一个友方获得+4/+4	0		2	1	0	['mizhu']										
20201051	糜夫人	2	2	2	2	3	3	[10511]	mifuren_02	战斗开始时，使自身左侧友方获得咆哮和等同你的体力值	1	20201052	2	1	1	['mifuren']										
20201052	糜夫人	1	2	2	2	6	6	[10521]	mifuren_02	战斗开始时，使自身左侧友方获得咆哮和等同你2倍的体力值	0		2	1	0	['mifuren']										
20201061	魏延	2	2	1	3	3	1	[10611]	weiyan_02	每使用1张当先武将牌，获得+3/+3	1	20201062	2	1	1	['weiyan']										
20201062	魏延	1	2	1	3	6	2	[10621]	weiyan_02	每使用1张当先武将牌，获得+6/+6	0		2	1	0	['weiyan']										
20201071	廖化	2	2	1	3	3	2	[10711]	liaohua	当先：获得1张随机蜀势力武将牌	1	20201072	2	1	1	['liaohua']										
20201072	廖化	1	2	1	3	6	4	[10721]	liaohua	当先：获得2张随机蜀势力武将牌	0		2	1	0	['liaohua']										
20201081	周仓	2	2	1	3	2	4	[10811]	zhoucang	蜀势力友方攻击时，使其永久获得+1/+1	1	20201082	2	1	1	['zhoucang']										
20201082	周仓	1	2	1	3	4	8	[10821]	zhoucang	蜀势力友方攻击时，使其永久获得+2/+2	0		2	1	0	['zhoucang']										
20201091	庞统	2	2	1	3	3	1	[10911, 10912]	pangtong	御策。当先：挑选1张锦囊牌	1	20201092	2	1	1	['pangtong']										
20201092	庞统	1	2	1	3	6	2	[10921, 10922]	pangtong	御策。当先：挑选1张锦囊牌2次	0		2	1	0	['pangtong']										
20201101	王平	2	2	1	4	4	3	[11011]	wangping	当先：使其他蜀势力友方获得+3/+2	1	20201102	2	1	1	['wangping']										
20201102	王平	1	2	1	4	8	6	[11021]	wangping	当先：使其他蜀势力友方获得+6/+4	0		2	1	0	['wangping']										
20201111	黄忠	2	2	1	5	6	4	[11111, 11112, 11113]	huangzhong	攻击时免疫伤害。招募结束时，获得攻击+3	1	20201112	2	1	1	['huangzhong']										
20201112	黄忠	1	2	1	5	12	8	[11121, 11122, 11123]	huangzhong	攻击时免疫伤害。招募结束时，获得攻击+6	0		2	1	0	['huangzhong']										
20201121	关平	2	2	1	4	3	6	[11211]	guanping	友方攻击时，使全体蜀势力友方获得+2/+1	1	20201122	2	1	1	['guanping']										
20201122	关平	1	2	1	4	6	12	[11221]	guanping	友方攻击时，使全体蜀势力友方获得+4/+2	0		2	1	0	['guanping']										
20201131	徐庶	2	2	1	4	4	5	[11311]	xushu	遣散后，刷新营帐且其中均为蜀势力武将	1	20201132	2	1	1	['xushu']										
20201132	徐庶	1	2	1	4	8	10	[11321]	xushu	遣散后，刷新营帐且其中均为蜀势力武将	0		2	1	0	['xushu']										
20201141	张飞	2	2	1	4	6	4	[11411, 11412]	zhangfei	咆哮。攻击时，永久获得+3/+2	1	20201142	2	1	1	['zhangfei']										
20201142	张飞	1	2	1	4	12	8	[11421, 11422]	zhangfei	咆哮。攻击时，永久获得+6/+4	0		2	1	0	['zhangfei']										
20201151	赵襄	2	2	2	5	7	7	[11511]	zhaoxiang	战斗开始时，本局游戏蜀势力友方每触发过1次当先效果，获得+3/+3	1	20201152	2	1	1	['zhaoxiang']			（已触发次数：<font style='color:#de7904;'>{18}</font>）							
20201152	赵襄	1	2	2	5	14	14	[11521]	zhaoxiang	战斗开始时，本局游戏蜀势力友方每触发过1次当先效果，获得+6/+6	0		2	1	0	['zhaoxiang']			（已触发次数：<font style='color:#de7904;'>{18}</font>）							
20201161	诸葛亮	2	2	1	5	4	7	[11611]	zhugeliang	招募开始时，挑选1张等级5的锦囊牌1次	1	20201162	2	1	1	['zhugeliang']										
20201162	诸葛亮	1	2	1	5	8	14	[11621]	zhugeliang	招募开始时，挑选1张等级5的锦囊牌2次	0		2	1	0	['zhugeliang']										
20201171	刘永	2	2	1	6	8	8	[11711]	liuyong	每使用1张当先武将牌，使全体蜀势力友方获得+2/+2	1	20201172	2	1	1	['liuyong']										
20201172	刘永	1	2	1	6	16	16	[11721]	liuyong	每使用1张当先武将牌，使全体蜀势力友方获得+4/+4	0		2	1	0	['liuyong']										
20201181	黄月英	2	2	2	6	6	6	[11811]	huangyueying_02	当先：本局游戏每使用过1张锦囊牌，使1个蜀势力友方获得+2/+2	1	20201182	2	1	1	['huangyueying']			（已使用：<font style='color:#de7904;'>{19}</font>）							
20201182	黄月英	1	2	2	6	12	12	[11821]	huangyueying_02	当先：本局游戏每使用过1张锦囊牌，使1个蜀势力友方获得+4/+4	0		2	1	0	['huangyueying']			（已使用：<font style='color:#de7904;'>{19}</font>）							
20201191	法正	2	2	1	6	8	8	[11911]	fazheng	蜀势力友方首次攻击时，使其获得御策和永久+4/+4	1	20201192	2	1	1	['fazheng']										
20201192	法正	1	2	1	6	16	16	[11921]	fazheng	蜀势力友方首次攻击时，使其获得御策和永久+8/+8	0		2	1	0	['fazheng']										
20201201	雷铜	2	2	1	1	1	1	[12011]	leitong	挑衅	0	20201202	2	1	0	['leitong']										
20201202	雷铜	1	2	1	1	2	2	[12021]	leitong	挑衅	0		2	1	0	['leitong']										
20202011	夏侯杰	2	1	1	1	1	5		xiahoujie		1	20202012	2	1	1	['xiahoujie']										
20202012	夏侯杰	1	1	1	1	2	10		xiahoujie		0		2	1	0	['xiahoujie']										
20202021	夏侯惇	2	1	1	1	1	3	[20211]	xiahoudun_02	受到伤害时，对随机1个敌方造成2点伤害	1	20202022	2	1	1	['xiahoudun']										
20202022	夏侯惇	1	1	1	1	2	6	[20221]	xiahoudun_02	受到伤害时，对随机1个敌方造成4点伤害	0		2	1	0	['xiahoudun']										
20202031	李典	2	1	1	2	2	3	[20311]	lidian	战斗开始时，对相邻友方造成1点伤害，使其获得+3/+1	1	20202032	2	1	1	['lidian']										
20202032	李典	1	1	1	2	4	6	[20321]	lidian	战斗开始时，对相邻友方造成1点伤害，使其获得+3/+1，执行2次	0		2	1	0	['lidian']										
20202041	邓艾	2	1	1	2	3	2	[20411]	dengai	招募结束时，进行判定：50%几率获得2枚虎符	1	20202042	2	1	1	['dengai']										
20202042	邓艾	1	1	1	2	6	4	[20421]	dengai	招募结束时，进行判定：50%几率获得2枚虎符，执行2次	0		2	1	0	['dengai']										
20202051	王异	2	1	2	2	2	2	[20511]	wangyi	招募结束时，使全体友方获得体力+1	1	20202052	2	1	1	['wangyi']										
20202052	王异	1	1	2	2	4	4	[20521]	wangyi	招募结束时，使全体友方获得体力+2	0		2	1	0	['wangyi']										
20202061	许褚	2	1	1	3	3	5	[20611]	xuchu_02	攻击时，获得等于体力值的攻击	1	20202062	2	1	1	['xuchu']										
20202062	许褚	1	1	1	3	6	10	[20621]	xuchu_02	攻击时，获得等于体力值2倍的攻击	0		2	1	0	['xuchu']										
20202071	荀彧	2	1	1	3	1	5	[20711]	xunyu	受到伤害时，使其他魏势力友方永久获得体力+2	1	20202072	2	1	1	['xunyu']										
20202072	荀彧	1	1	1	3	2	10	[20721]	xunyu	受到伤害时，使其他魏势力友方永久获得体力+4	0		2	1	0	['xunyu']										
20202081	张郃	2	1	1	3	3	4	[20811]	zhanghe	友方判定时，使其永久获得+2/+2	1	20202082	2	1	1	['zhanghe']										
20202082	张郃	1	1	1	3	6	8	[20821]	zhanghe	友方判定时，使其永久获得+4/+4	0		2	1	0	['zhanghe']										
20202091	薛灵芸	2	1	2	3	3	5	[20911]	xuelingyun	受到伤害时，进行判定：50%几率永久获得+1/+2	1	20202092	2	1	1	['xuelingyun']										
20202092	薛灵芸	1	1	2	3	6	10	[20921]	xuelingyun	受到伤害时，进行判定：50%几率永久获得+2/+4	0		2	1	0	['xuelingyun']										
20202101	何晏	2	1	1	4	4	2	[21011]	heyan	遗计：对所有武将造成2点伤害2次	1	20202102	2	1	1	['heyan']										
20202102	何晏	1	1	1	4	8	4	[21021]	heyan	遗计：对所有武将造成2点伤害3次	0		2	1	0	['heyan']										
20202111	典韦	2	1	1	4	2	10	[21111, 21112]	dianwei	挑衅。受到攻击后，对随机敌方造成等于自身体力值的伤害	1	20202112	2	1	1	['dianwei']										
20202112	典韦	1	1	1	4	4	20	[21121, 21122]	dianwei	挑衅。受到攻击后，对随机敌方造成等于自身体力值2倍的伤害	0		2	1	0	['dianwei']										
20202121	王双	2	1	1	4	3	5	[21211, 21212]	wangshuang_02	咆哮。攻击时，进行判定：50%几率对目标造成2点伤害（本局游戏每判定过1次增加1点）	1	20202122	2	1	1	['wangshuang']			（已判定次数：<font style='color:#de7904;'>{20}</font>）							
20202122	王双	1	1	1	4	6	10	[21221, 21222]	wangshuang_02	咆哮。攻击时，进行判定：50%几率对目标造成4点伤害（本局游戏每判定过1次增加2点）	0		2	1	0	['wangshuang']			（已判定次数：<font style='color:#de7904;'>{20}</font>）							
20202131	管辂	2	1	1	4	3	5	[21311]	guanlu	招募结束时，进行判定：50%几率获得1张魏势力武将牌	1	20202132	2	1	1	['guanlu']										
20202132	管辂	1	1	1	4	6	10	[21321]	guanlu	招募结束时，进行判定：50%几率获得1张魏势力武将牌，执行2次	0		2	1	0	['guanlu']										
20202141	曹金玉	2	1	2	5	2	6	[21411]	caojinyu	魏势力友方受到伤害时，使随机2个魏势力友方永久获得+1/+2	1	20202142	2	1	1	['caojinyu']										
