SkillID	SkillName	SkillDesc	IsScenarioSkill	IsRepeatedWork	SkillPriority	TriggerTyp	TriggerTimes	ActivateRatio	TargetTyp1	TargetPara1	SkillBuff1	AffiliatedSkill	ChessBuffTips	SkillTyp	ChessSkillKeyword	SkillShownName	ScenarioPara	IsHaloSkill	TriggerPara	RelatedSummonMinion	TargetTyp2	SkillBuff2	ActiveTips	TargetPara2	RelatedUpgradeSkillID	SkillOperatingServer	IsWorkInHand	IsGlobalSkill	SkillSpecialEffectType	EffectPlayPosition	TriggerTimesFunction	InheritUpgradSkill	IsTriggerDelete	IsMergeEffect	SkillTriggerCountLimit
2041021	伊籍	当先：使1个友方获得+1/+1		1	3	39	1	100	21		[2041022, 2041023]		伊籍【机捷】|+1/+1	[3]	[3]	机捷							选择一名友方，使其获得+1/+1												
2042021	伊籍	当先：使1个友方获得+2/+2		1	3	39	1	100	21		[2042022, 2042023]		伊籍【机捷】|+2/+2	[3]	[3]	机捷							选择一名友方，使其获得+2/+2												
2041031	糜夫人	遗计：使1个随机【蜀】势力友方获得+2/+2与本遗计		1	3	45	1	100	6	20410312	[2041032, 2041033, 2041034]		糜夫人【存嗣】|+2/+2;获得遗计：使1个随机【蜀】势力友方获得+2/+2与本遗计	[2]	[2]	存嗣			20410311																
2041035	糜夫人	遣散后，使最左侧蜀势力友方获得本武将属性值		1	3	22	1	100	10	20410352	[2041036, 2041037]		糜夫人【存嗣】|获得糜夫人的属性值			存嗣			20410351																
2042031	糜夫人	遗计：使1个随机【蜀】势力友方获得+4/+4与本遗计		1	3	45	1	100	6	20420312	[2042032, 2042033, 2042034]		糜夫人【存嗣】|+4/+4;获得遗计：使1个随机【蜀】势力友方获得+4/+4与本遗计	[2]	[2]	存嗣			20420311																
2042035	糜夫人	遣散后，使最左侧蜀势力友方获得本武将属性值2次		1	3	22	2	100	10	20420352	[2042036, 2042037]		糜夫人【存嗣】|获得糜夫人的属性值			存嗣			20420351																
2041041	糜竺	当先：使其他【蜀】势力友方获得体力+2		1	3	39	1	100	6	20410412	[2041042]		糜竺【巨贾】|体力+2	[3]	[3]	巨贾																			
2042041	糜竺	当先：使其他【蜀】势力友方获得体力+4		1	3	39	1	100	6	20420412	[2042042]		糜竺【巨贾】|体力+4	[3]	[3]	巨贾																			
2041051	魏延	友方触发当先后，本武将获得+1/+1		1	3	16	1	100	1		[2041052, 2041053]		魏延【狂骨】|+1/+1		[3]	狂骨			20410511																
2042051	魏延	友方触发当先后，本武将获得+2/+2		1	3	16	1	100	1		[2042052, 2042053]		魏延【狂骨】|+2/+2		[3]	狂骨			20420511																
2041061	黄月英	你使用一张锦囊牌后，获得+2/+1		1	3	24	1	100	1		[2041062, 2041063]		黄月英【集智】|+2/+1			集智			20410611																
2042061	黄月英	你使用一张锦囊牌后，获得+4/+2		1	3	24	1	100	1		[2042062, 2042063]		黄月英【集智】|+4/+2			集智			20420611																
2041071	庞统	御策。		1	3	43	1	100	1		[2041073]			[7]	[7]																				
2041072	庞统	当先：挑选1张锦囊牌		1	3	39	1	100	23		[2041074]			[3]	[3]	连环																			
2042071	庞统	御策。		1	3	43	1	100	1		[2042073]			[7]	[7]																				
2042072	庞统	当先：挑选1张锦囊牌2次		1	3	39	1	100	23		[2042074]			[3]	[3]	连环																			
2041081	徐庶	遣散后，获得1张随机【蜀】势力武将牌		1	3	22	1	100	23		[2041082]								20410811																
2042081	徐庶	遣散后，获得2张随机【蜀】势力武将牌		1	3	22	1	100	23		[2042082]								20420811																
2041091	张星彩	咆哮。		1	3	43	1	100	1		[2041093]			[9]	[9]																				
2041092	张星彩	攻击后若存活，永久获得+1/+1		1	3	10	1	100	1		[2041094, 2041095]		张星彩【枪舞】|+1/+1			枪舞			20410921																
2042091	张星彩	咆哮。		1	3	43	1	100	1		[2042093]			[9]	[9]																				
2042092	张星彩	攻击后若存活，永久获得+2/+2		1	3	10	1	100	1		[2042094, 2042095]		张星彩【枪舞】|+2/+2			枪舞			20420921																
2041101	关平	友方攻击时，全体【蜀】势力友方永久获得+1/+1		1	3	9	1	100	6	20411012	[2041102, 2041103]		关平【龙吟】|+1/+1			龙吟			20411011																
2042101	关平	友方攻击时，全体【蜀】势力友方永久获得+2/+2		1	3	9	1	100	6	20421012	[2042102, 2042103]		关平【龙吟】|+2/+2			龙吟			20421011																
2041111	刘巴	【蜀】势力友方触发当先后，进行判定：50%几率获得1枚虎符		1	3	16	1	50	23		[2041112]				[17, 3]	铸币			20411111																
2042111	刘巴	【蜀】势力友方触发当先后，进行判定：50%几率获得2枚虎符		1	3	16	1	50	23		[2042112]				[17, 3]	铸币			20421111																
2041121	王平	当先：使其他【蜀】势力友方获得+3/+2		1	3	39	1	100	6	20411212	[2041122, 2041123]		王平【飞军】|+3/+2	[3]	[3]	飞军																			
2042121	王平	当先：使其他【蜀】势力友方获得+6/+4		1	3	39	1	100	6	20421212	[2042122, 2042123]		王平【飞军】|+6/+4	[3]	[3]	飞军																			
2041131	赵云	受到伤害时，获得+3/+3		1	3	35	1	100	1		[2041132, 2041133]		赵云【龙胆】|+3/+3			龙胆			20411311																
2042131	赵云	受到伤害时，获得+6/+6		1	3	35	1	100	1		[2042132, 2042133]		赵云【龙胆】|+6/+6			龙胆			20421311																
2041141	黄忠	攻击时免疫伤害。		1	3	9	1	100	1		[2041144]					烈弓			20411411																
2041142	黄忠	攻击时免疫伤害。（移除）		1	3	10	1	100	1		[2041145]								20411421																
2041143	黄忠	招募结束时，获得攻击+2		1	3	3	1	100	1		[2041146]		黄忠【烈弓】|攻击+2	[15]																					
2042141	黄忠	攻击时免疫伤害。		1	3	9	1	100	1		[2042144]					烈弓			20421411																
2042142	黄忠	攻击时免疫伤害。（移除）		1	3	10	1	100	1		[2042145]								20421421																
2042143	黄忠	招募结束时，获得攻击+4		1	3	3	1	100	1		[2042146]		黄忠【烈弓】|攻击+4	[15]																					
2041151	张飞	咆哮。		1	3	43	1	100	1		[2041153]			[9]	[9]																				
2041152	张飞	攻击时，永久获得+4/+4		1	3	9	1	100	1		[2041154, 2041155]		张飞【替身】|+4/+4			咆哮			20411521																
2042151	张飞	咆哮。		1	3	43	1	100	1		[2042153]			[9]	[9]																				
2042152	张飞	攻击时，永久获得+8/+8		1	3	9	1	100	1		[2042154, 2042155]		张飞【替身】|+8/+8			咆哮			20421521																
2041161	赵襄	当先：本局游戏每触发过1次当先效果，获得+1/+1		1	3	39	1	100	1		[2041162, 2041163]		赵襄【扶汉】|友方每触发过1次当先效果，获得+1/+1	[3]	[3]	扶汉																			
2042161	赵襄	当先：本局游戏每触发过1次当先效果，获得+2/+2		1	3	39	1	100	1		[2042162, 2042163]		赵襄【扶汉】|友方每触发过1次当先效果，获得+2/+2	[3]	[3]	扶汉																			
2041171	关羽	攻击后若击败敌人，则再次发起攻击。		1	3	18	1	100	1		[2041173]					武圣			20411711																
2041172	关羽	破军：攻击翻倍		1	3	48	1	100	1		[2041174]			[4]	[4]																				
2042171	关羽	攻击后若击败敌人，则再次发起攻击。		1	3	18	1	100	1		[2042173]					武圣			20421711																
2042172	关羽	破军：攻击永久翻倍		1	3	48	1	100	1		[2042174]			[4]	[4]																				
2041181	刘永	友方触发当先后，使全体【蜀】势力友方获得+2/+1		1	3	16	1	100	6	20411812	[2041182, 2041183]		刘永【诛佞】|+2/+1		[3]	诛佞			20411811																
2042181	刘永	友方触发当先后，使全体【蜀】势力友方获得+4/+2		1	3	16	1	100	6	20421812	[2042182, 2042183]		刘永【诛佞】|+4/+2		[3]	诛佞			20421811																
2041191	诸葛亮	招募开始时，挑选1张锦囊牌。		1	3	1	1	100	23		[2041193]					观星																			
2041192	诸葛亮	招募结束时，随机获得1张锦囊牌		1	3	3	1	100	23		[2041194]			[15]		观星																			
2042191	诸葛亮	招募开始时，挑选1张锦囊牌。		1	3	1	1	100	23		[2042193]					观星																			
2042192	诸葛亮	招募结束时，随机获得2张锦囊牌		1	3	3	1	100	23		[2042194]			[15]		观星																			
2041201	雷铜	挑衅		1	3	43	1	100	1		[2041202]			[5]	[5]																				
2042201	雷铜	挑衅		1	3	43	1	100	1		[2042202]			[5]	[5]																				
2051011	卢植	破军：对1个随机敌方造成2点伤害		1	3	48	1	100	7	20510112	[2051012]			[4]	[4]	贞良																			
2052011	卢植	破军：对1个随机敌方造成2点伤害2次		1	3	48	2	100	7	20520112	[2052012]			[4]	[4]	贞良																			
2051021	王子服	挑衅		1	3	43	1	100	1		[2051022]			[5]	[5]																				
2052021	王子服	挑衅		1	3	43	1	100	1		[2052022]			[5]	[5]																				
2051031	穆顺	破军：永久+1/+1		1	3	48	1	100	1		[2051032, 2051033]		穆顺【劲坚】|+1/+1	[4]	[4]	劲坚																			
2052031	穆顺	破军：永久+2/+2		1	3	48	1	100	1		[2052032, 2052033]		穆顺【劲坚】|+2/+2	[4]	[4]	劲坚																			
2051041	杨彪	当先：使其他汉势力友方获得+2/+1		1	3	39	1	100	6	20510412	[2051042, 2051043]		杨彪【昭汉】|+2/+1	[3]	[3]	昭汉																			
2052041	杨彪	当先：使其他汉势力友方获得+4/+2		1	3	39	1	100	6	20520412	[2052042, 2052043]		杨彪【昭汉】|+4/+2	[3]	[3]	昭汉																			
2051051	伏皇后	【汉】势力友方攻击时，使其获得攻击+3		1	3	9	1	100	26		[2051052]		伏皇后【求援】|攻击+3			求援			20510511																
2052051	伏皇后	【汉】势力友方攻击时，使其获得攻击+6		1	3	9	1	100	26		[2052052]		伏皇后【求援】|攻击+6			求援			20520511																
2051061	伏完	遣散后，额外获得2枚虎符		1	3	22	1	100	23		[2051062]								20510611																
2052061	伏完	遣散后，额外获得4枚虎符		1	3	22	1	100	23		[2052062]								20520611																
2051071	吉平	御策。		1	3	43	1	100	1		[2051073]			[7]	[7]																				
2051072	吉平	破军：获得1枚虎符		1	3	48	1	100	23		[2051074]			[4]	[4]	指誓																			
2052071	吉平	御策。		1	3	43	1	100	1		[2052073]			[7]	[7]																				
2052072	吉平	破军：获得2枚虎符		1	3	48	1	100	23		[2052074]			[4]	[4]	指誓																			
2051081	刘繇	战斗开始时，使全体【汉】势力友方获得：破军：永久+2/+1		1	3	5	1	100	6	20510812	[2051083]		刘繇【戡难】|破军：永久+2/+1		[4]	戡难																			
2051082	刘繇-衍生技	破军：永久+2/+1		1	3	48	1	100	1		[2051084, 2051085]		刘繇【戡难】|+2/+1	[4]	[4]	戡难																			
2052081	刘繇	战斗开始时，使全体【汉】势力友方获得：破军：永久+4/+2		1	3	5	1	100	6	20520812	[2052083]		刘繇【戡难】|破军：永久+4/+2		[4]	戡难																			
2052082	刘繇-衍生技	破军：永久+4/+2		1	3	48	1	100	1		[2052084, 2052085]		刘繇【戡难】|+4/+2	[4]	[4]	戡难																			
2051091	曹节	当你招募武将后，使2个随机【汉】势力友方获得+2/+2		1	3	21	1	100	6	20510912	[2051092, 2051093]		曹节【惠民】|+2/+2			惠民			20510911																
2052091	曹节	当你招募武将后，使2个随机【汉】势力友方获得+4/+4		1	3	21	1	100	6	20520912	[2052092, 2052093]		曹节【惠民】|+4/+4			惠民			20520911																
2051101	何进	战斗开始时，触发相邻友方的破军效果		1	3	5	1	100	10	20511012	[2051102]				[4]	谋诛																			
2052101	何进	战斗开始时，触发相邻友方的破军效果2次		1	3	5	1	100	10	20521012	[2052102]				[4]	谋诛																			
2051111	王荣	当先：获得1枚虎符		1	3	39	1	100	23		[2051113]			[3]	[3]	敏思																			
2051112	王荣	遗计：获得1枚虎符		1	3	45	1	100	23		[2051114]			[2]	[2]	追德			20511121																
2052111	王荣	当先：获得2枚虎符		1	3	39	1	100	23		[2052113]			[3]	[3]	敏思																			
2052112	王荣	遗计：获得2枚虎符		1	3	45	1	100	23		[2052114]			[2]	[2]	追德			20521121																
2051121	朱儁	咆哮。		1	3	43	1	100	1		[2051123]			[9]	[9]																				
2051122	朱儁	攻击时，使全体【汉】势力友方获得+2/+2		1	3	9	1	100	6	20511222	[2051124, 2051125]		朱儁【溃蟒】|+2/+2			溃蟒			20511221																
2052121	朱儁	咆哮。		1	3	43	1	100	1		[2052123]			[9]	[9]																				
2052122	朱儁	攻击时，使全体【汉】势力友方获得+4/+4		1	3	9	1	100	6	20521222	[2052124, 2052125]		朱儁【溃蟒】|+4/+4			溃蟒			20521221																
2051131	董承	当先：本局游戏每触发过1次破军效果，获得+2/+1		1	3	39	1	100	1		[2051132, 2051133]		董承【血诏】|每触发过1次破军效果，获得+2/+1	[3]	[3, 4]	血诏																			
2052131	董承	当先：本局游戏每触发过1次破军效果，获得+4/+2		1	3	39	1	100	1		[2052132, 2052133]		董承【血诏】|每触发过1次破军效果，获得+4/+2	[3]	[3, 4]	血诏																			
2051141	皇甫嵩	咆哮。		1	3	43	1	100	1		[2051144]			[9]	[9]																				
2051142	皇甫嵩	御策。		1	3	43	1	100	1		[2051145]			[7]	[7]																				
2051143	皇甫嵩	破军：永久获得+3/+3		1	3	48	1	100	1		[2051146, 2051147]		皇甫嵩【奋钺】|+3/+3	[4]	[4]	奋钺																			
2052141	皇甫嵩	咆哮。		1	3	43	1	100	1		[2052144]			[9]	[9]																				
2052142	皇甫嵩	御策。		1	3	43	1	100	1		[2052145]			[7]	[7]																				
2052143	皇甫嵩	破军：永久获得+6/+6		1	3	48	1	100	1		[2052146, 2052147]		皇甫嵩【奋钺】|+6/+6	[4]	[4]	奋钺																			
2051151	王允	御策。		1	3	43	1	100	1		[2051153]			[7]	[7]																				
2051152	王允	破军：获得1张随机锦囊牌		1	3	48	1	100	23		[2051154]			[4]	[4]	连计																			
2052151	王允	御策。		1	3	43	1	100	1		[2052153]			[7]	[7]																				
2052152	王允	破军：获得2张随机锦囊牌		1	3	48	1	100	23		[2052154]			[4]	[4]	连计																			
2051161	赵忠	你在招募阶段获得虎符后，本武将获得+1/+1		1	3	25	1	100	1		[2051162, 2051163]		赵忠【殃众】|+1/+1			殃众			20511611							2									
2052161	赵忠	你在招募阶段获得虎符后，本武将获得+2/+2		1	3	25	1	100	1		[2052162, 2052163]		赵忠【殃众】|+2/+2			殃众			20521611							2									
2051171	何太后	友方攻击时，先触发其破军效果		0	3	9	1	100	1		[2051172]				[4, 16]	戚乱		1	20511711						2052171										
2052171	何太后	友方攻击时，先触发其破军效果2次		0	3	9	1	100	1		[2052172]				[4, 16]	戚乱		1	20521711																
2051181	万年公主	友方触发破军效果时，使全体友方永久获得+1/+1		1	3	16	1	100	6	20511812	[2051182, 2051183]		万年公主【兴汉】|+1/+1		[4]	兴汉			20511811																
2052181	万年公主	友方触发破军效果时，使全体友方永久获得+2/+2		1	3	16	1	100	6	20521812	[2052182, 2052183]		万年公主【兴汉】|+2/+2		[4]	兴汉			20521811																
2051191	张让	当你招募【汉】势力武将后，获得1枚虎符		1	3	21	1	100	23		[2051192]					滔乱			20511911																
2052191	张让	当你招募【汉】势力武将后，获得2枚虎符		1	3	21	1	100	23		[2052192]					滔乱			20521911																
2061011	波才	遗计：对随机敌方造成3点伤害		1	3	45	1	100	7	20610112	[2061012]			[2]	[2]				20610111																
2062011	波才	遗计：对随机敌方造成3点伤害2次		1	3	45	2	100	7	20620112	[2062012]			[2]	[2]				20620111																
2061021	邓茂	遗计：上阵1个“黄巾兵”		1	3	45	1	100	23		[2061022]			[2]	[2]				20610211	[206120]															
2062021	邓茂	遗计：上阵1个金色“黄巾兵”		1	3	45	1	100	23		[2062022]			[2]	[2]				20620211	[206220]															
2061031	程远志	友方阵亡时，获得+1/+2		1	3	11	1	100	1		[2061032, 2061033]		程远志【亢怒】|+1/+2			亢怒			20610311																
2062031	程远志	友方阵亡时，获得+2/+4		1	3	11	1	100	1		[2062032, 2062033]		程远志【亢怒】|+2/+4			亢怒			20620311																
2061041	眭固	上阵黄巾势力友方后，永久获得+1/+1		1	3	17	1	100	1		[2061042, 2061043]		眭固【势众】|+1/+1			势众			20610411																
2062041	眭固	上阵黄巾势力友方后，永久获得+2/+2		1	3	17	1	100	1		[2062042, 2062043]		眭固【势众】|+2/+2			势众			20620411																
2061051	严政	遗计：使你的“黄巾兵”永久获得攻击+1，并上阵1个“黄巾兵”		1	3	45	1	100	12	20610512	[2061052]		严政【叛击】|攻击+1	[2]	[2]	叛击			20610511	[206120]	23	[2061053]													
2062051	严政	遗计：使你的“黄巾兵”永久获得攻击+2，并上阵1个金色“黄巾兵”		1	3	45	1	100	12	20620512	[2062052]		严政【叛击】|攻击+2	[2]	[2]	叛击			20620511	[206220]	23	[2062053]													
